Sno,Date,Headline,Covid,Sentiment,Description,Image,Source,Text
898,2020-04-16,Children use bricks to show importance of social distancing; PM shares video,1,1,"Prime Minister Narendra Modi shared a video wherein some children could be seen highlighting the importance of social distancing in the fight against coronavirus. A child could be seen dropping one brick which results in the entire group of bricks to fall. ""What children said playfully is a key lesson in staying safe from the coronavirus pandemic,"" PM tweeted.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/16_thu/img_1587057601931_395.jpg,https://www.hindustantimes.com/videos/coronavirus-crisis/pm-modi-tweets-video-of-kids-explaining-covid-with-bricks-it-goes-viral/video-Nnb5GigJeEuwNSjcNUhkHM.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Children use bricks to show importance of social distancing; PM shares video Prime Minister Narendra Modi shared a video wherein some children could be seen highlighting the importance of social distancing in the fight against coronavirus. A child could be seen dropping one brick which results in the entire group of bricks to fall. ""What children said playfully is a key lesson in staying safe from the coronavirus pandemic,"" PM tweeted."
899,2020-04-16,3 patients who fled said they were disturbed in isolation facility: Indore CSP,1,0,"Eight people, including six coronavirus patients and two suspects, escaped from an isolation facility in Indore. Three patients were traced and hospitalised. CSP Punit Gehlot said that the three said they were disturbed after staying in the isolation facility for last 17 days and when they came to know they were going to be hospitalised, they fled out of fear.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/16_thu/img_1587048062101_629.jpg,https://www.bloombergquint.com/coronavirus-outbreak/coronavirus-india-live-updates-total-cases-cross-death-toll-health-ministry-data-recoveries-cured-maharashtra-mumbai-delhi-pune-hotspots-lockdwon-blog?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"3 patients who fled said they were disturbed in isolation facility: Indore CSP Eight people, including six coronavirus patients and two suspects, escaped from an isolation facility in Indore. Three patients were traced and hospitalised. CSP Punit Gehlot said that the three said they were disturbed after staying in the isolation facility for last 17 days and when they came to know they were going to be hospitalised, they fled out of fear."
900,2020-04-16,"45% districts without a COVID-19 case, 27 districts with no new case in 14 days: Govt",1,1,"The government on Thursday announced that 45% (325) of all the districts in India have not reported any case of coronavirus. It added that 27 districts have not reported any new case during the last 14 days, while Puducherry's Mahe district has not reported any confirmed case for the last 28 days. ",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/16_thu/img_1587046640303_179.jpg,https://pib.gov.in/PressReleseDetail.aspx?utm_campaign=fullarticle&utm_medium=referral&PRID=1615082&utm_source=inshorts,"45% districts without a COVID-19 case, 27 districts with no new case in 14 days: Govt The government on Thursday announced that 45% (325) of all the districts in India have not reported any case of coronavirus. It added that 27 districts have not reported any new case during the last 14 days, while Puducherry's Mahe district has not reported any confirmed case for the last 28 days. "
901,2020-04-16,68-yr-old UP man suffering from cold declared COVID-19 +ve after lab error,1,0,"A 68-year-old man from Uttar Pradesh's Amroha, who was suffering from the common cold and sore throat, was wrongly declared coronavirus positive after a misprint by an Aligarh lab. Following his report, his eight family members were screened but found to be negative. Moradabad's Chief Medical Officer said the man's name was wrongly added to the list of positive cases.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/16_thu/img_1587053181613_260.jpg,https://www.hindustantimes.com/india-news/senior-citizen-in-up-tests-for-common-cold-lab-typo-makes-him-covid-19/story-yUVjxNHn2pWEkRnuHMVPdO.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"68-yr-old UP man suffering from cold declared COVID-19 +ve after lab error A 68-year-old man from Uttar Pradesh's Amroha, who was suffering from the common cold and sore throat, was wrongly declared coronavirus positive after a misprint by an Aligarh lab. Following his report, his eight family members were screened but found to be negative. Moradabad's Chief Medical Officer said the man's name was wrongly added to the list of positive cases."
902,2020-04-16,Bengaluru civic agency designates 32 wards as COVID-19 hotspots,1,1,"With 71 coronavirus cases being reported in Bengaluru apart from three deaths, the city's civic agency has declared 32 municipal wards as COVID-19 hotspots, municipal officials said. Bengaluru Mayor M Goutham Kumar said these 32 wards of Bruhat Bengaluru Mahanagara Palike (BBMP) have been completely sealed and an extensive health check-up campaign has been taken up in these areas.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/16_thu/img_1587045858718_453.jpg,https://www.newindianexpress.com/cities/bengaluru/2020/apr/16/bengaluru-civic-agency-designates-32-municipal-wards-as-covid-19-hotspots-2130895.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Bengaluru civic agency designates 32 wards as COVID-19 hotspots With 71 coronavirus cases being reported in Bengaluru apart from three deaths, the city's civic agency has declared 32 municipal wards as COVID-19 hotspots, municipal officials said. Bengaluru Mayor M Goutham Kumar said these 32 wards of Bruhat Bengaluru Mahanagara Palike (BBMP) have been completely sealed and an extensive health check-up campaign has been taken up in these areas."
903,2020-04-16,Govt to bear medical cost of journalists contracting coronavirus: TN CM,1,1,"Tamil Nadu Chief Minister Edappadi K Palaniswami on Thursday said that the government would bear all the medical expenses incurred if journalists contracted the coronavirus. He further said that the government would provide an ex-gratia of ₹5 lakh in the event of their ""unfortunate death"". Palaniswami added, ""This will apply to the accredited journalists.""",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/16_thu/img_1587055353124_754.jpg,https://www.newindianexpress.com/nation/2020/apr/16/tamil-nadu-reports-one-more-covid-19-death-cm-describes-virus-as-disease-of-the-rich-2131029.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Govt to bear medical cost of journalists contracting coronavirus: TN CM Tamil Nadu Chief Minister Edappadi K Palaniswami on Thursday said that the government would bear all the medical expenses incurred if journalists contracted the coronavirus. He further said that the government would provide an ex-gratia of ₹5 lakh in the event of their ""unfortunate death"". Palaniswami added, ""This will apply to the accredited journalists."""
904,2020-04-16,"Man defies lockdown to host son's birthday party in UP, booked by police",1,0,The Gorakhpur police on Thursday registered a case against a man who defied lockdown norms by hosting a birthday party for his 10-year-old son at his apartment on Wednesday night. Fifty others who joined the event were also booked after a video of the party circulated on social media. The police also seized some chairs used in the event.,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/16_thu/img_1587053531522_278.jpg,https://www.hindustantimes.com/lucknow/man-booked-for-defying-lockdown-hosting-son-s-birthday-party-in-gorakhpur/story-23OFWyvbp1TOgS2lKgXGfK.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Man defies lockdown to host son's birthday party in UP, booked by police The Gorakhpur police on Thursday registered a case against a man who defied lockdown norms by hosting a birthday party for his 10-year-old son at his apartment on Wednesday night. Fifty others who joined the event were also booked after a video of the party circulated on social media. The police also seized some chairs used in the event."
905,2020-04-16,"WHO, India to use polio surveillance network to fight COVID-19",1,1,"The WHO and India's Health Ministry have initiated a systematic engagement of the organisation's polio surveillance network for coronavirus response, WHO chief Tedros Adhanom Ghebreyesus said. They'll be tapping into ""best practices and resources that helped India win its war against polio"", he added. The WHO field staff will continue to support immunisation and elimination of other diseases.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/16_thu/img_1587048909258_158.jpg,https://covid-positive-news.herokuapp.com,"WHO, India to use polio surveillance network to fight COVID-19 The WHO and India's Health Ministry have initiated a systematic engagement of the organisation's polio surveillance network for coronavirus response, WHO chief Tedros Adhanom Ghebreyesus said. They'll be tapping into ""best practices and resources that helped India win its war against polio"", he added. The WHO field staff will continue to support immunisation and elimination of other diseases."
906,2020-04-16,Gujarat govt lab decodes whole genome sequence of coronavirus: CMO,1,1,"The Gujarat Chief Minister's Office has said that the scientists at the Gujarat Biotechnology Research Centre (GBRC) have reported the whole genome sequence of the novel coronavirus. The CMO said that GBRC has become the country's first state government laboratory to do it. It added that this would be ""helpful in tracking origin, drug targets, vaccine and association with virulence"".",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/16_thu/img_1587057600738_836.jpg,https://zeenews.india.com/india/scientists-at-gujarats-government-lab-decode-whole-genome-sequence-of-coronavirus-covid-19-2276814.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Gujarat govt lab decodes whole genome sequence of coronavirus: CMO The Gujarat Chief Minister's Office has said that the scientists at the Gujarat Biotechnology Research Centre (GBRC) have reported the whole genome sequence of the novel coronavirus. The CMO said that GBRC has become the country's first state government laboratory to do it. It added that this would be ""helpful in tracking origin, drug targets, vaccine and association with virulence""."
907,2020-04-16,Coronavirus is a rich man's disease: Tamil Nadu CM,1,0,"Tamil Nadu Chief Minister Edappadi K Palaniswami called coronavirus a ""rich man's disease"", adding that the virus was brought to the state by the rich who travelled abroad. ""Poor people don't have it. You can...talk to them. One should get scared of the rich person only,"" Palaniswami added. ""We will turn all positive cases into negative,"" he further said.",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2020/04_apr/16_thu/img_1587044606207_61.jpg,https://www.deccanherald.com/national/covid-19-is-a-rich-man-s-disease-tamil-nadu-cm-826123.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"Coronavirus is a rich man's disease: Tamil Nadu CM Tamil Nadu Chief Minister Edappadi K Palaniswami called coronavirus a ""rich man's disease"", adding that the virus was brought to the state by the rich who travelled abroad. ""Poor people don't have it. You can...talk to them. One should get scared of the rich person only,"" Palaniswami added. ""We will turn all positive cases into negative,"" he further said."
